Timestamp,base_PosX,base_PosY,base_PosZ,base_RotX,base_RotY,base_RotZ,base_RotW,base_jointAngle,shoulder_PosX,shoulder_PosY,shoulder_PosZ,shoulder_RotX,shoulder_RotY,shoulder_RotZ,shoulder_RotW,shoulder_jointAngle,elbow_PosX,elbow_PosY,elbow_PosZ,elbow_RotX,elbow_RotY,elbow_RotZ,elbow_RotW,elbow_jointAngle,wrist1_PosX,wrist1_PosY,wrist1_PosZ,wrist1_RotX,wrist1_RotY,wrist1_RotZ,wrist1_RotW,wrist1_jointAngle,wrist2_PosX,wrist2_PosY,wrist2_PosZ,wrist2_RotX,wrist2_RotY,wrist2_RotZ,wrist2_RotW,wrist2_jointAngle,wrist3_PosX,wrist3_PosY,wrist3_PosZ,wrist3_RotX,wrist3_RotY,wrist3_RotZ,wrist3_RotW,wrist3_jointAngle,ee_PosX,ee_PosY,ee_PosZ,ee_RotX,ee_RotY,ee_RotZ,ee_RotW,suctionOn,blockAttracted
34.305,0.275,0.958,0.12,0,0.647,0,-0.763,170.577,0.253,0.958,-0.014,-0.288,0.599,-0.244,-0.706,-45.66,-0.021,1.262,0.153,-0.591,0.409,-0.501,-0.482,57.303,-0.4,1.183,0.216,-0.608,0.391,-0.515,-0.461,-85.943,-0.415,1.183,0.124,-0.066,-0.049,-0.794,-0.602,-89.954,-0.505,1.157,0.139,-0.066,-0.049,-0.794,-0.602,0,-0.483,1.078,0.135,-0.081,0.012,-0.987,0.136,FALSE,FALSE
34.407,0.275,0.958,0.12,0,0.686,0,-0.728,176.567,0.267,0.958,-0.016,-0.275,0.635,-0.259,-0.674,-45.657,-0.022,1.262,0.122,-0.564,0.433,-0.531,-0.46,57.304,-0.406,1.183,0.145,-0.58,0.414,-0.546,-0.44,-85.944,-0.412,1.183,0.052,-0.024,-0.018,-0.797,-0.604,-89.954,-0.502,1.157,0.057,-0.024,-0.018,-0.797,-0.604,0,-0.48,1.078,0.056,-0.03,0.004,-0.99,0.137,FALSE,FALSE
34.511,0.275,0.958,0.12,0,0.699,0,-0.715,178.733,0.272,0.958,-0.016,-0.27,0.648,-0.264,-0.662,-45.656,-0.022,1.262,0.11,-0.554,0.442,-0.542,-0.452,57.304,-0.406,1.183,0.119,-0.57,0.422,-0.557,-0.432,-85.944,-0.408,1.183,0.026,-0.009,-0.006,-0.797,-0.604,-89.954,-0.5,1.157,0.028,-0.009,-0.006,-0.797,-0.604,0,-0.477,1.078,0.027,-0.011,0.002,-0.991,0.137,FALSE,FALSE
34.612,0.275,0.958,0.12,0,0.704,0,-0.71,179.523,0.274,0.958,-0.016,-0.268,0.652,-0.266,-0.658,-45.655,-0.022,1.262,0.106,-0.55,0.445,-0.546,-0.449,57.303,-0.406,1.183,0.11,-0.566,0.425,-0.561,-0.429,-85.944,-0.407,1.183,0.017,-0.004,-0.002,-0.797,-0.604,-89.954,-0.498,1.157,0.017,-0.004,-0.002,-0.797,-0.604,0,-0.476,1.078,0.017,-0.004,0.001,-0.991,0.137,FALSE,FALSE
34.713,0.275,0.958,0.12,0,0.706,0,-0.708,179.811,0.275,0.958,-0.016,-0.267,0.654,-0.266,-0.656,-45.656,-0.022,1.262,0.105,-0.549,0.446,-0.547,-0.447,57.303,-0.406,1.183,0.106,-0.565,0.426,-0.563,-0.428,-85.944,-0.407,1.183,0.013,-0.002,-0.001,-0.797,-0.604,-89.954,-0.498,1.157,0.013,-0.002,-0.001,-0.797,-0.604,0,-0.475,1.078,0.013,-0.002,0.001,-0.991,0.137,FALSE,FALSE
34.816,0.275,0.958,0.12,0,0.707,0,-0.708,179.916,0.275,0.958,-0.016,-0.267,0.654,-0.267,-0.655,-45.656,-0.022,1.262,0.104,-0.549,0.446,-0.548,-0.447,57.303,-0.406,1.183,0.105,-0.564,0.427,-0.563,-0.427,-85.944,-0.406,1.183,0.012,-0.001,0,-0.797,-0.604,-89.954,-0.498,1.157,0.012,-0.001,0,-0.797,-0.604,0,-0.475,1.078,0.012,-0.001,0,-0.991,0.137,FALSE,FALSE
34.919,0.275,0.958,0.12,0,0.659,0,-0.752,172.396,0.257,0.958,-0.015,-0.105,0.652,-0.092,-0.745,-74.017,0.157,1.367,0.119,-0.727,0.17,-0.636,-0.195,134.032,-0.037,1.027,0.145,-0.56,0.44,-0.49,-0.503,-143.823,-0.05,1.027,0.053,-0.05,-0.043,-0.743,-0.666,-89.843,-0.143,1.017,0.066,0.243,0.283,-0.688,-0.623,-51.339,-0.134,0.935,0.064,0.372,0.028,-0.927,0.046,FALSE,FALSE
35.025,0.275,0.958,0.12,0,0.028,0,-1,93.17,0.139,0.958,0.112,-0.029,0.028,-0.001,-0.999,-86.641,0.257,1.382,0.144,-0.977,0.006,-0.027,-0.212,152.174,0.249,1.025,0.306,-0.702,0.02,-0.019,-0.711,-156.244,0.156,1.025,0.301,-0.483,-0.489,-0.51,-0.517,-89.996,0.15,1.027,0.396,-0.145,-0.153,-0.69,-0.692,-62.482,0.15,0.944,0.397,-0.211,-0.006,-0.977,-0.002,FALSE,FALSE
35.125,0.275,0.958,0.12,0,-0.598,0,-0.801,16.48,0.236,0.958,0.25,-0.018,-0.598,0.014,-0.801,-87.409,0.289,1.383,0.141,-0.782,-0.13,0.584,-0.174,152.359,0.448,1.027,0.188,-0.56,-0.428,0.418,-0.573,-156.251,0.422,1.027,0.277,-0.692,-0.708,-0.1,-0.103,-89.975,0.512,1.03,0.304,-0.538,-0.553,-0.453,-0.447,-62.483,0.514,0.947,0.305,-0.772,-0.011,-0.636,0.004,FALSE,FALSE
35.229,0.275,0.958,0.12,0,-0.967,0,-0.255,-60.4,0.393,0.958,0.187,-0.006,-0.967,0.021,-0.255,-87.462,0.298,1.383,0.112,-0.249,-0.21,0.944,-0.056,152.365,0.381,1.028,-0.033,-0.178,-0.692,0.676,-0.183,-156.251,0.461,1.028,0.013,-0.604,-0.618,0.352,0.36,-89.973,0.508,1.03,-0.069,-0.703,-0.711,-0.02,-0.006,-62.483,0.509,0.947,-0.071,-1,-0.006,-0.018,0.01,FALSE,FALSE
35.331,0.275,0.958,0.12,0,-0.938,0,0.346,-130.528,0.378,0.958,0.032,0.01,-0.938,0.027,0.346,-86.714,0.271,1.382,0.091,0.338,-0.199,0.917,0.074,152.187,0.166,1.026,-0.033,0.243,-0.668,0.659,0.247,-156.254,0.236,1.026,-0.093,-0.294,-0.298,0.638,0.647,-89.994,0.175,1.027,-0.165,-0.586,-0.585,0.391,0.401,-62.462,0.174,0.945,-0.166,-0.829,0.001,0.56,0.007,FALSE,FALSE
35.431,0.275,0.958,0.12,0,-0.858,0,0.514,-151.827,0.339,0.958,0,0.018,-0.857,0.031,0.513,-85.88,0.256,1.382,0.091,0.503,-0.177,0.84,0.106,152.077,0.116,1.023,0.017,0.363,-0.607,0.606,0.363,-156.262,0.16,1.023,-0.065,-0.172,-0.172,0.685,0.686,-90,0.077,1.023,-0.11,-0.503,-0.503,0.497,0.498,-62.448,0.077,0.941,-0.11,-0.711,0,0.703,0.001,FALSE,FALSE
35.533,0.275,0.958,0.12,0,-0.855,0,0.518,-152.452,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.806,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,FALSE,FALSE
35.633,0.275,0.958,0.12,0,-0.855,0,0.519,-152.464,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.8,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,FALSE,FALSE
35.739,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,FALSE,FALSE
35.845,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,FALSE,FALSE
35.946,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,FALSE,FALSE
36.048,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,FALSE,FALSE
36.153,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,FALSE,FALSE
36.256,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,FALSE,FALSE
36.357,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,FALSE,FALSE
36.458,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
36.562,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
36.662,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
36.762,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
36.865,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
36.967,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
37.07,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
37.171,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
37.273,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
37.376,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
37.476,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
37.578,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
37.68,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
37.781,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
37.882,0.275,0.958,0.12,0,-0.855,0,0.519,-152.465,0.338,0.958,0,0.019,-0.854,0.031,0.518,-85.799,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.071,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.262,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.448,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,FALSE
37.993,0.275,0.958,0.12,0,-0.855,0,0.519,-152.503,0.338,0.958,-0.001,0.074,-0.846,0.121,0.514,-73.669,0.176,1.366,0.05,0.517,-0.077,0.851,0.046,153.386,0.114,0.98,0.018,0.36,-0.616,0.593,0.374,-171.939,0.157,0.98,-0.064,-0.165,-0.171,0.673,0.7,-90,0.073,0.984,-0.108,-0.504,-0.496,0.487,0.513,-62.445,0.071,0.901,-0.109,-0.707,0.006,0.707,0.018,TRUE,TRUE
38.094,0.275,0.958,0.12,0,-0.855,0,0.519,-152.561,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.646,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.622,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.385,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.736,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
38.197,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.723,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
38.297,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.722,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
38.397,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.722,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
38.499,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.722,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
38.603,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.722,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
38.708,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.722,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
38.809,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.722,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
38.91,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.722,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
39.015,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.723,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
39.12,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.722,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
39.274,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.722,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
39.404,0.275,0.958,0.12,0,-0.855,0,0.519,-152.552,0.338,0.958,-0.001,0.069,-0.847,0.114,0.515,-74.648,0.183,1.368,0.054,0.517,-0.082,0.851,0.05,153.637,0.116,0.983,0.019,0.356,-0.622,0.586,0.378,-172.391,0.159,0.983,-0.063,-0.162,-0.174,0.666,0.707,-89.855,0.075,0.989,-0.107,-0.506,-0.495,0.479,0.519,-62.722,0.071,0.906,-0.109,-0.708,0.008,0.706,0.029,TRUE,TRUE
39.506,0.275,0.958,0.12,0,-0.855,0,0.519,-152.496,0.338,0.958,0,0.03,-0.853,0.05,0.518,-83.263,0.238,1.38,0.083,0.51,-0.155,0.841,0.094,152.33,0.114,1.014,0.018,0.375,-0.591,0.618,0.359,-156.545,0.157,1.014,-0.065,-0.172,-0.164,0.702,0.672,-89.994,0.073,1.01,-0.108,-0.495,-0.504,0.515,0.485,-62.447,0.076,0.927,-0.107,-0.707,-0.007,0.707,-0.021,TRUE,TRUE
39.61,0.275,0.958,0.12,0,-0.855,0,0.518,-152.45,0.338,0.958,0,0.02,-0.855,0.033,0.518,-85.614,0.254,1.382,0.091,0.507,-0.174,0.837,0.106,152.075,0.115,1.022,0.018,0.367,-0.603,0.606,0.366,-156.227,0.158,1.022,-0.064,-0.169,-0.168,0.688,0.685,-90,0.074,1.022,-0.108,-0.5,-0.5,0.501,0.499,-62.445,0.074,0.94,-0.108,-0.707,-0.001,0.707,-0.002,TRUE,TRUE
39.713,0.275,0.958,0.12,0,-0.855,0,0.518,-152.46,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.817,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.604,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
39.818,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.834,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
39.918,0.275,0.958,0.12,0,-0.855,0,0.518,-152.462,0.338,0.958,0,0.019,-0.855,0.031,0.518,-85.835,0.255,1.382,0.091,0.507,-0.176,0.837,0.107,152.072,0.115,1.023,0.018,0.367,-0.605,0.605,0.367,-156.226,0.158,1.023,-0.064,-0.168,-0.168,0.687,0.687,-90,0.074,1.023,-0.108,-0.5,-0.5,0.5,0.5,-62.445,0.074,0.941,-0.108,-0.707,0,0.707,0,TRUE,TRUE
